0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2159.469609406084,3840.7890893619283
2167.443484497415,3836.403484305946
2182.022116133739,3828.3850358213936
2202.512808432704,3817.114872426724
2221.063374464953,3806.911805239111
2239.636570845073,3796.696291048026
2256.8533869227595,3787.226804731973
2274.627454209581,3777.4508225646723
2292.2962232852783,3767.7327558658794
2309.015676546576,3758.5368259590173
2325.729477057467,3749.3440051428474
2343.09276009735,3739.7959062848654
2354.8711300944224,3733.3320331591485
2361.272739698898,3729.818882163384
2363.393429631961,3728.6550648720513
2363.8549353561957,3728.4017943049876
2363.922595804537,3728.3646628042943
2363.933231561653,3728.3588259877733
2363.9346528754913,3728.358045982363
2363.934863871134,3728.35793018968
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2363.934883710446,3728.3579193020278
2364.1775811615544,3728.2247289257457
2367.6842984422037,3726.3002711615973
2377.0746639390495,3721.1469153754565
2391.4786733690435,3713.267516536353
2406.3691179658667,3705.2149723612074
2422.674436433658,3696.405110052652
2438.5454097481065,3687.8299270607195
2455.3644560314087,3678.7424945024522
2471.4893230786433,3670.0301311891867
2488.449498527635,3660.8664456880592
2504.66528902104,3652.1049558862214
2521.7078794610097,3642.8967410663868
2538.727673093572,3633.7008434996455
2554.932639239814,3624.9452021581283
2571.98783296687,3615.730177705959
2588.236169129829,3606.9511032817736
2604.4982042440624,3598.164627231257
2622.496233460473,3588.408694501817
2613.6508530942006,3566.5149790537534
2604.7575258898496,3543.731590796616
2592.3517165548533,3521.4343291566593
2580.4850890253933,3498.929789961938
2569.28919339265,3477.417794335537
2558.7461815100637,3457.1602613120986
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2554.9821367769964,3449.9279579313397
2552.6401329360183,3445.515249255034
2546.635949826685,3434.4312048599436
2540.152777247497,3422.504085885654
2533.833276808658,3410.878075213955
2525.8435512594065,3396.1793446103998
2517.593092332082,3380.993474369314
2508.6893848225823,3364.473680317971
2500.0577286712564,3348.440781112666
2490.9503866318632,3331.524317529557
2482.248706915352,3315.372657545024
2473.0534395784757,3298.3680567127894
2464.286663991679,3282.157998796841
2455.0712734303215,3265.1184369603707
2450.714577891096,3249.316597111739
2467.731832697654,3240.0664968725755
2483.932269961724,3231.260395635072
2500.9560294250878,3222.006759647743
2517.1658463845883,3213.195559872084
2533.416622819001,3204.362095679926
2533.416622819001,3204.362095679926
