0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2158.7127316985097,3841.2052504165754
2164.6011723519896,3837.9667951902356
2177.5000018092733,3830.8722610738405
2196.338773006933,3820.5106770700077
2214.5728409838675,3810.4816881783076
2233.719734963417,3799.950632394466
2251.9376866416865,3789.9305076893256
2271.0756376737086,3779.404370649975
2289.286086380542,3769.388372682614
2306.2189957057844,3760.075038996361
2316.9813461131284,3754.155597826109
2323.0485349242595,3750.818560294624
2327.190443673628,3748.5404533526953
2330.3427415591373,3746.8066460356945
2334.679199036984,3744.421534609672
2340.152252066591,3745.1758018840364
2344.6756746032324,3742.6895925138656
2345.652520178329,3742.1533830673457
2345.772311062664,3742.0876275319515
2345.788619768739,3742.0786753674734
2345.790541924156,3742.0776202591546
2345.7922176381358,3742.076700427312
2346.191403312089,3741.8575796832088
2349.762416568387,3739.897381377056
2358.946996306723,3734.8557877581966
2371.0001026590403,3728.2396043503013
2385.668305890854,3720.1879436406703
2400.8761286381864,3711.931424942913
2417.669522231185,3702.858584841573
2435.0172836804545,3693.4862405995473
2451.840664069085,3684.3971997582903
2469.416887492413,3674.9014260885915
2484.7789368112435,3666.6018875631107
2500.8444196806754,3657.9223102985165
2517.349172087026,3649.0054121941657
2531.5435960848126,3637.5824438122213
2545.841720513342,3629.85708059808
2561.846361624812,3621.209676085962
2577.7999156046862,3612.5898742604145
2595.4263575789637,3603.066200920953
2608.6079129371246,3595.944126737159
2613.714510276731,3593.185001270457
2614.713069866388,3592.64547347717
2614.8324142464326,3592.5809909859163
2614.847779754308,3592.5726889089624
2614.84976870858,3592.5716142649244
2614.8499941045493,3592.5714924821173
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2614.850018363028,3592.5714793751144
2617.282847173764,3591.257007236149
2623.8565892864885,3585.08926857341
2617.7889739856255,3567.1533281369884
2607.673208951462,3548.9720185936612
2597.044039129135,3529.8679541876904
2587.10423579347,3511.647937843642
2577.006354272042,3492.245686317684
2569.388271472057,3477.6081647427645
2561.0966713627986,3461.676534872568
2552.600104062058,3445.4401951163586
2543.1250232688744,3427.9721389854017
2533.9569404436256,3411.1055797063987
2524.2427723725305,3393.234385178564
2514.519383132459,3375.3026305947947
2505.278497246511,3358.1381155376966
2496.037109060624,3340.972667481861
2486.3437687496444,3322.9677394073365
2477.067628939686,3305.790425562838
2467.7741913977648,3288.6065522788363
2467.7741913977648,3288.6065522788363
